origin,problem_id,topic_id,created_at,annotation
video_frames/268_201_SL_1_2_16_05_2019_11_05_13_frame300.jpg,497225,102,2020-03-16 17:32:44.747431+00:00,"[{'x': 0.3176844, 'y': 0.5683981}, {'x': 0.49866667, 'y': 0.33240208}]"
video_frames/268_201_SL_1_2_16_05_2019_11_05_13_frame300.jpg,502725,103,2020-03-16 17:53:49.950381+00:00,"[{'x': 0.019999999499999997, 'y': 0.82865973}, {'x': 0.93266667, 'y': 0.29974305}]"
video_frames/268_201_SL_1_2_16_05_2019_11_05_13_frame300.jpg,508225,104,2020-03-16 18:49:17.087475+00:00,"[{'x': 0.35024154, 'y': 0.772}, {'x': 0.39855072, 'y': 0.29227054}]"
video_frames/268_201_SL_1_2_16_05_2019_11_05_13_frame300.jpg,513725,105,2020-03-16 19:10:04.588431+00:00,"[{'x': 0.399323555, 'y': 0.7870238650000001}, {'x': 0.437953095, 'y': 0.288973385}]"
video_frames/268_201_SL_1_2_16_05_2019_11_05_13_frame60.jpg,497226,102,2020-03-16 17:32:44.857827+00:00,"[{'x': 0.2104299, 'y': 0.626697415}, {'x': 0.41327585499999997, 'y': 0.36707689}]"
video_frames/268_201_SL_1_2_16_05_2019_11_05_13_frame60.jpg,502726,103,2020-03-16 17:53:50.096754+00:00,"[{'x': 0.006666667, 'y': 0.9035556}, {'x': 0.93333334, 'y': 0.3631111}]"
video_frames/268_201_SL_1_2_16_05_2019_11_05_13_frame60.jpg,508226,104,2020-03-16 18:49:17.282377+00:00,"[{'x': 0.42324202, 'y': 0.8555381}, {'x': 0.489251895, 'y': 0.32648665}]"
video_frames/268_201_SL_1_2_16_05_2019_11_05_13_frame60.jpg,513726,105,2020-03-16 19:10:04.681521+00:00,"[{'x': 0.401145175, 'y': 0.8029286250000001}, {'x': 0.43909988, 'y': 0.33992232}]"
video_frames/268_201_SL_1_2_16_07_2019_20_29_48_frame0.jpg,497227,102,2020-03-16 17:32:44.966778+00:00,"[{'x': 0.23856142, 'y': 0.6232639}, {'x': 0.4348958, 'y': 0.3767361}]"
video_frames/268_201_SL_1_2_16_07_2019_20_29_48_frame0.jpg,502727,103,2020-03-16 17:53:50.228782+00:00,"[{'x': 0.0113719805, 'y': 0.90176045}, {'x': 0.8746667, 'y': 0.14337734}]"
video_frames/268_201_SL_1_2_16_07_2019_20_29_48_frame0.jpg,508227,104,2020-03-16 18:49:17.414634+00:00,"[{'x': 0.5682947650000001, 'y': 0.904610725}, {'x': 0.65558502, 'y': 0.23822523499999998}]"
video_frames/268_201_SL_1_2_16_07_2019_20_29_48_frame0.jpg,513727,105,2020-03-16 19:10:04.752676+00:00,"[{'x': 0.0, 'y': 0.0}, {'x': 0.0, 'y': 0.0}]"
video_frames/268_201_SL_1_2_16_07_2019_20_29_48_frame120.jpg,497228,102,2020-03-16 17:32:45.045452+00:00,"[{'x': 0.44562954, 'y': 0.6238587}, {'x': 0.619722865, 'y': 0.39323687500000004}]"
video_frames/268_201_SL_1_2_16_07_2019_20_29_48_frame120.jpg,502728,103,2020-03-16 17:53:50.535384+00:00,"[{'x': 0.0543478275, 'y': 0.9170168}, {'x': 0.9897343000000001, 'y': 0.16586151}]"
video_frames/268_201_SL_1_2_16_07_2019_20_29_48_frame120.jpg,508228,104,2020-03-16 18:49:17.510010+00:00,"[{'x': 0.57925844, 'y': 0.8211768}, {'x': 0.68075246, 'y': 0.18115942}]"
video_frames/268_201_SL_1_2_16_07_2019_20_29_48_frame120.jpg,513728,105,2020-03-16 19:10:04.835473+00:00,"[{'x': 0.5652174, 'y': 0.88372695}, {'x': 0.6286835, 'y': 0.22024927}]"
video_frames/268_201_SL_1_2_16_07_2019_20_29_48_frame180.jpg,497229,102,2020-03-16 17:32:45.167965+00:00,"[{'x': 0.590568185, 'y': 0.62309861}, {'x': 0.7630454, 'y': 0.39823141500000003}]"
video_frames/268_201_SL_1_2_16_07_2019_20_29_48_frame180.jpg,502729,103,2020-03-16 17:53:50.627442+00:00,"[{'x': 0.160000005, 'y': 0.9071111199999999}, {'x': 0.9886667, 'y': 0.149777775}]"
video_frames/268_201_SL_1_2_16_07_2019_20_29_48_frame180.jpg,508229,104,2020-03-16 18:49:17.599194+00:00,"[{'x': 0.615942, 'y': 0.85050994}, {'x': 0.7089844, 'y': 0.21175523}]"
video_frames/268_201_SL_1_2_16_07_2019_20_29_48_frame180.jpg,513729,105,2020-03-16 19:10:04.947769+00:00,"[{'x': 0.56609943, 'y': 0.84600573}, {'x': 0.64357975, 'y': 0.19048044}]"
video_frames/268_201_SL_1_2_16_07_2019_20_29_48_frame240.jpg,497230,102,2020-03-16 17:32:45.262600+00:00,"[{'x': 0.7177973, 'y': 0.640063275}, {'x': 0.90372618, 'y': 0.39160579}]"
video_frames/268_201_SL_1_2_16_07_2019_20_29_48_frame240.jpg,502730,103,2020-03-16 17:53:50.726912+00:00,"[{'x': 0.28933334, 'y': 0.90234375}, {'x': 0.9980469, 'y': 0.17100695}]"
video_frames/268_201_SL_1_2_16_07_2019_20_29_48_frame240.jpg,508230,104,2020-03-16 18:49:17.710113+00:00,"[{'x': 0.540567695, 'y': 0.87757615}, {'x': 0.690496575, 'y': 0.132966006}]"
video_frames/268_201_SL_1_2_16_07_2019_20_29_48_frame240.jpg,513730,105,2020-03-16 19:10:05.024092+00:00,"[{'x': 0.61098177, 'y': 0.74135415}, {'x': 0.64633332, 'y': 0.280368065}]"
video_frames/268_201_SL_1_2_16_07_2019_20_29_48_frame300.jpg,497231,102,2020-03-16 17:32:45.354123+00:00,"[{'x': 0.7109256500000001, 'y': 0.6510098900000001}, {'x': 0.913125725, 'y': 0.37167221500000003}]"
video_frames/268_201_SL_1_2_16_07_2019_20_29_48_frame300.jpg,502731,103,2020-03-16 17:53:50.795622+00:00,"[{'x': 0.281333335, 'y': 0.8958711699999999}, {'x': 1.00254105, 'y': 0.175497585}]"
video_frames/268_201_SL_1_2_16_07_2019_20_29_48_frame300.jpg,508231,104,2020-03-16 18:49:17.787573+00:00,"[{'x': 0.59299517, 'y': 0.7800426}, {'x': 0.6900161, 'y': 0.24235104}]"
video_frames/268_201_SL_1_2_16_07_2019_20_29_48_frame300.jpg,513731,105,2020-03-16 19:10:05.083339+00:00,"[{'x': 0.60065103, 'y': 0.72049275}, {'x': 0.642173725, 'y': 0.27691868}]"
video_frames/268_201_SL_1_2_16_07_2019_20_29_48_frame360.jpg,497232,102,2020-03-16 17:32:45.431510+00:00,"[{'x': 0.5787742, 'y': 0.6402508}, {'x': 0.74613816, 'y': 0.41633844}]"
video_frames/268_201_SL_1_2_16_07_2019_20_29_48_frame360.jpg,502732,103,2020-03-16 17:53:50.950141+00:00,"[{'x': 0.12533334, 'y': 0.91333335}, {'x': 0.99133335, 'y': 0.14237036749999998}]"
video_frames/268_201_SL_1_2_16_07_2019_20_29_48_frame360.jpg,508232,104,2020-03-16 18:49:17.965115+00:00,"[{'x': 0.6517470999999999, 'y': 0.845615335}, {'x': 0.75397695, 'y': 0.20889818}]"
video_frames/268_201_SL_1_2_16_07_2019_20_29_48_frame360.jpg,513732,105,2020-03-16 19:10:05.317419+00:00,"[{'x': 0.60775358, 'y': 0.8407437799999999}, {'x': 0.6704804, 'y': 0.21431952999999998}]"
video_frames/268_201_SL_1_2_16_07_2019_20_29_48_frame420.jpg,497233,102,2020-03-16 17:32:45.492440+00:00,"[{'x': 0.607517965, 'y': 0.648160135}, {'x': 0.7852369699999999, 'y': 0.41394489999999995}]"
video_frames/268_201_SL_1_2_16_07_2019_20_29_48_frame420.jpg,502733,103,2020-03-16 17:53:51.079885+00:00,"[{'x': 0.1558431, 'y': 0.9272154349999999}, {'x': 0.99658203, 'y': 0.157333335}]"
video_frames/268_201_SL_1_2_16_07_2019_20_29_48_frame420.jpg,508233,104,2020-03-16 18:49:18.067644+00:00,"[{'x': 0.70666665, 'y': 0.8556549}, {'x': 0.8277163, 'y': 0.1940752}]"
video_frames/268_201_SL_1_2_16_07_2019_20_29_48_frame420.jpg,513733,105,2020-03-16 19:10:05.412309+00:00,"[{'x': 0.6747628299999999, 'y': 0.8645021900000001}, {'x': 0.74652535, 'y': 0.21580363}]"
video_frames/268_201_SL_1_2_16_07_2019_20_29_48_frame60.jpg,497234,102,2020-03-16 17:32:45.621219+00:00,"[{'x': 0.3173874, 'y': 0.64638963}, {'x': 0.5262190250000001, 'y': 0.380728075}]"
video_frames/268_201_SL_1_2_16_07_2019_20_29_48_frame60.jpg,502734,103,2020-03-16 17:53:51.233137+00:00,"[{'x': 0.013333334, 'y': 0.8991111}, {'x': 0.93961835, 'y': 0.15994847499999998}]"
video_frames/268_201_SL_1_2_16_07_2019_20_29_48_frame60.jpg,508234,104,2020-03-16 18:49:18.201534+00:00,"[{'x': 0.5963542, 'y': 0.85022223}, {'x': 0.668, 'y': 0.20133333}]"
video_frames/268_201_SL_1_2_16_07_2019_20_29_48_frame60.jpg,513734,105,2020-03-16 19:10:05.491551+00:00,"[{'x': 0.570406575, 'y': 0.820309085}, {'x': 0.6300063, 'y': 0.23541812}]"
video_frames/268_201_SL_1_2_16_11_2017_09_50_52_frame0.jpg,497235,102,2020-03-16 17:32:45.709806+00:00,"[{'x': 0.11733333, 'y': 0.74774814}, {'x': 0.39733332, 'y': 0.41770223}]"
video_frames/268_201_SL_1_2_16_11_2017_09_50_52_frame0.jpg,502735,103,2020-03-16 17:53:51.280705+00:00,"[{'x': 0.013648947, 'y': 0.98716475}, {'x': 0.91189375, 'y': 0.308592585}]"
video_frames/268_201_SL_1_2_16_11_2017_09_50_52_frame0.jpg,508235,104,2020-03-16 18:49:18.255318+00:00,"[{'x': 0.515625, 'y': 0.9322917}, {'x': 0.59472656, 'y': 0.43546638}]"
video_frames/268_201_SL_1_2_16_11_2017_09_50_52_frame0.jpg,513735,105,2020-03-16 19:10:05.560109+00:00,"[{'x': 0.5249676, 'y': 0.837348105}, {'x': 0.56780815, 'y': 0.43649949}]"
video_frames/268_201_SL_1_2_16_11_2017_09_50_52_frame120.jpg,497236,102,2020-03-16 17:32:45.846965+00:00,"[{'x': 0.15098707, 'y': 0.72666246}, {'x': 0.38618067, 'y': 0.42}]"
video_frames/268_201_SL_1_2_16_11_2017_09_50_52_frame120.jpg,502736,103,2020-03-16 17:53:51.387506+00:00,"[{'x': -0.0025410628, 'y': 0.98872787}, {'x': 0.899333325, 'y': 0.300772935}]"
video_frames/268_201_SL_1_2_16_11_2017_09_50_52_frame120.jpg,508236,104,2020-03-16 18:49:18.408236+00:00,"[{'x': 0.42022705, 'y': 0.918260885}, {'x': 0.50009663, 'y': 0.35249595}]"
video_frames/268_201_SL_1_2_16_11_2017_09_50_52_frame120.jpg,513736,105,2020-03-16 19:10:05.704272+00:00,"[{'x': 0.40933332, 'y': 0.9248889}, {'x': 0.47333333, 'y': 0.32755557}]"
video_frames/268_201_SL_1_2_16_11_2017_09_50_52_frame180.jpg,497237,102,2020-03-16 17:32:46.071541+00:00,"[{'x': 0.3689034, 'y': 0.721536585}, {'x': 0.5923740200000001, 'y': 0.43722506}]"
video_frames/268_201_SL_1_2_16_11_2017_09_50_52_frame180.jpg,502737,103,2020-03-16 17:53:51.463164+00:00,"[{'x': 0.014666666, 'y': 0.98}, {'x': 0.9773333, 'y': 0.35777777}]"
video_frames/268_201_SL_1_2_16_11_2017_09_50_52_frame180.jpg,508237,104,2020-03-16 18:49:18.489418+00:00,"[{'x': 0.566462265, 'y': 0.90259963}, {'x': 0.63234043, 'y': 0.34304294}]"
video_frames/268_201_SL_1_2_16_11_2017_09_50_52_frame180.jpg,513737,105,2020-03-16 19:10:05.785813+00:00,"[{'x': 0.49777004, 'y': 0.91934133}, {'x': 0.567923695, 'y': 0.32092101500000003}]"
video_frames/268_201_SL_1_2_16_11_2017_09_50_52_frame240.jpg,497238,102,2020-03-16 17:32:46.200603+00:00,"[{'x': 0.6067535, 'y': 0.7229175999999999}, {'x': 0.81938865, 'y': 0.459950785}]"
video_frames/268_201_SL_1_2_16_11_2017_09_50_52_frame240.jpg,502738,103,2020-03-16 17:53:51.630800+00:00,"[{'x': 0.16264087, 'y': 0.9787976}, {'x': 0.9948621200000001, 'y': 0.322070405}]"
video_frames/268_201_SL_1_2_16_11_2017_09_50_52_frame240.jpg,508238,104,2020-03-16 18:49:18.552629+00:00,"[{'x': 0.49995136, 'y': 0.95639163}, {'x': 0.56266665, 'y': 0.38936523}]"
video_frames/268_201_SL_1_2_16_11_2017_09_50_52_frame240.jpg,513738,105,2020-03-16 19:10:05.859862+00:00,"[{'x': 0.51127213, 'y': 0.9122383}, {'x': 0.553751, 'y': 0.3872786}]"
video_frames/268_201_SL_1_2_16_11_2017_09_50_52_frame300.jpg,497239,102,2020-03-16 17:32:46.402100+00:00,"[{'x': 0.5282539850000001, 'y': 0.7526826200000001}, {'x': 0.76694116, 'y': 0.44097222}]"
video_frames/268_201_SL_1_2_16_11_2017_09_50_52_frame300.jpg,502739,103,2020-03-16 17:53:51.901380+00:00,"[{'x': 0.110473425, 'y': 0.98523885}, {'x': 0.98812397, 'y': 0.33682231500000004}]"
video_frames/268_201_SL_1_2_16_11_2017_09_50_52_frame300.jpg,508239,104,2020-03-16 18:49:18.762058+00:00,"[{'x': 0.5186667, 'y': 0.9487662}, {'x': 0.6, 'y': 0.34296295}]"
video_frames/268_201_SL_1_2_16_11_2017_09_50_52_frame300.jpg,513739,105,2020-03-16 19:10:05.962888+00:00,"[{'x': 0.48985864, 'y': 0.914215675}, {'x': 0.566207665, 'y': 0.343469855}]"
video_frames/268_201_SL_1_2_16_11_2017_09_50_52_frame360.jpg,497240,102,2020-03-16 17:32:46.513053+00:00,"[{'x': 0.35127843000000003, 'y': 0.7445411049999999}, {'x': 0.565193805, 'y': 0.460771205}]"
video_frames/268_201_SL_1_2_16_11_2017_09_50_52_frame360.jpg,502740,103,2020-03-16 17:53:52.006451+00:00,"[{'x': 0.0070152095, 'y': 0.969475725}, {'x': 0.9884637700000001, 'y': 0.23131722999999998}]"
video_frames/268_201_SL_1_2_16_11_2017_09_50_52_frame360.jpg,508240,104,2020-03-16 18:49:18.843343+00:00,"[{'x': 0.5856361999999999, 'y': 0.8436655}, {'x': 0.6549072499999999, 'y': 0.29046178}]"
video_frames/268_201_SL_1_2_16_11_2017_09_50_52_frame360.jpg,513740,105,2020-03-16 19:10:06.023428+00:00,"[{'x': 0.5304125, 'y': 0.92899287}, {'x': 0.59759223, 'y': 0.3310745}]"
video_frames/268_201_SL_1_2_16_11_2017_09_50_52_frame420.jpg,497241,102,2020-03-16 17:32:46.567466+00:00,"[{'x': 0.21936789499999998, 'y': 0.427261785}, {'x': 0.488725305, 'y': 0.085770773}]"
video_frames/268_201_SL_1_2_16_11_2017_09_50_52_frame420.jpg,502741,103,2020-03-16 17:53:52.103292+00:00,"[{'x': 0.011246377, 'y': 0.8471797999999999}, {'x': 0.91413203, 'y': 0.060478773}]"
video_frames/268_201_SL_1_2_16_11_2017_09_50_52_frame420.jpg,508241,104,2020-03-16 18:49:18.901996+00:00,"[{'x': 0.57453567, 'y': 0.7324376}, {'x': 0.6496889, 'y': 0.11513688}]"
video_frames/268_201_SL_1_2_16_11_2017_09_50_52_frame420.jpg,513741,105,2020-03-16 19:10:06.083645+00:00,"[{'x': 0.5488054, 'y': 0.5624296799999999}, {'x': 0.6246614500000001, 'y': 0.123152192}]"
video_frames/268_201_SL_1_2_16_11_2017_09_50_52_frame60.jpg,497242,102,2020-03-16 17:32:46.669177+00:00,"[{'x': 0.15798742999999998, 'y': 0.718465565}, {'x': 0.389063985, 'y': 0.41155749500000005}]"
video_frames/268_201_SL_1_2_16_11_2017_09_50_52_frame60.jpg,502742,103,2020-03-16 17:53:52.223823+00:00,"[{'x': 0.013333333499999999, 'y': 0.9627325250000001}, {'x': 0.87148417, 'y': 0.34580426}]"
video_frames/268_201_SL_1_2_16_11_2017_09_50_52_frame60.jpg,508242,104,2020-03-16 18:49:18.991814+00:00,"[{'x': 0.468249995, 'y': 0.94830905}, {'x': 0.56555988, 'y': 0.29984723}]"
video_frames/268_201_SL_1_2_16_11_2017_09_50_52_frame60.jpg,513742,105,2020-03-16 19:10:06.190538+00:00,"[{'x': 0.45680605, 'y': 0.88844305}, {'x': 0.5157137700000001, 'y': 0.34859258}]"
video_frames/268_201_SL_1_2_17_01_2018_15_05_26_frame0.jpg,497243,102,2020-03-16 17:32:46.780255+00:00,"[{'x': 0.5549554, 'y': 0.58820289}, {'x': 0.7746277, 'y': 0.28249115}]"
video_frames/268_201_SL_1_2_17_01_2018_15_05_26_frame0.jpg,502743,103,2020-03-16 17:53:52.390512+00:00,"[{'x': 0.10789047, 'y': 0.9010417}, {'x': 0.99597424, 'y': 0.09796029}]"
video_frames/268_201_SL_1_2_17_01_2018_15_05_26_frame0.jpg,508243,104,2020-03-16 18:49:19.080395+00:00,"[{'x': 0.4390683, 'y': 0.8457744}, {'x': 0.5083456, 'y': 0.1604909}]"
video_frames/268_201_SL_1_2_17_01_2018_15_05_26_frame0.jpg,513743,105,2020-03-16 19:10:06.273701+00:00,"[{'x': 0.4265351, 'y': 0.70064855}, {'x': 0.4766516, 'y': 0.21625862}]"
video_frames/268_201_SL_1_2_17_01_2018_15_05_26_frame120.jpg,497244,102,2020-03-16 17:32:46.896635+00:00,"[{'x': 0.0, 'y': 0.0}, {'x': 0.0, 'y': 0.0}]"
video_frames/268_201_SL_1_2_17_01_2018_15_05_26_frame120.jpg,502744,103,2020-03-16 17:53:52.455960+00:00,"[{'x': 0.08210156, 'y': 0.7888889}, {'x': 0.994015635, 'y': 0.10789235999999999}]"
video_frames/268_201_SL_1_2_17_01_2018_15_05_26_frame120.jpg,508244,104,2020-03-16 18:49:19.169969+00:00,"[{'x': 0.48251688, 'y': 0.77411574}, {'x': 0.5305958, 'y': 0.17419817}]"
video_frames/268_201_SL_1_2_17_01_2018_15_05_26_frame120.jpg,513744,105,2020-03-16 19:10:06.367873+00:00,"[{'x': 0.47053146, 'y': 0.25723103}, {'x': 0.4986182, 'y': 0.1795017}]"
video_frames/268_201_SL_1_2_17_01_2018_15_05_26_frame180.jpg,497245,102,2020-03-16 17:32:46.979860+00:00,"[{'x': 0.0, 'y': 0.0}, {'x': 0.0, 'y': 0.0}]"
video_frames/268_201_SL_1_2_17_01_2018_15_05_26_frame180.jpg,502745,103,2020-03-16 17:53:52.579899+00:00,"[{'x': 0.029111104999999998, 'y': 0.75113455}, {'x': 0.986, 'y': 0.25911111}]"
video_frames/268_201_SL_1_2_17_01_2018_15_05_26_frame180.jpg,508245,104,2020-03-16 18:49:19.268611+00:00,"[{'x': 0.0, 'y': 0.0}, {'x': 0.0, 'y': 0.0}]"
video_frames/268_201_SL_1_2_17_01_2018_15_05_26_frame180.jpg,513745,105,2020-03-16 19:10:06.543565+00:00,"[{'x': 0.0, 'y': 0.0}, {'x': 0.0, 'y': 0.0}]"
video_frames/268_201_SL_1_2_17_01_2018_15_05_26_frame240.jpg,497246,102,2020-03-16 17:32:47.066024+00:00,"[{'x': 0.359402495, 'y': 0.47899176499999996}, {'x': 0.580355835, 'y': 0.202380065}]"
video_frames/268_201_SL_1_2_17_01_2018_15_05_26_frame240.jpg,502746,103,2020-03-16 17:53:52.674985+00:00,"[{'x': 0.013888888499999998, 'y': 0.8309178850000001}, {'x': 0.9931063, 'y': 0.076504555}]"
video_frames/268_201_SL_1_2_17_01_2018_15_05_26_frame240.jpg,508246,104,2020-03-16 18:49:19.362577+00:00,"[{'x': 0.44444445, 'y': 0.79281896}, {'x': 0.56924313, 'y': 0.12265162}]"
video_frames/268_201_SL_1_2_17_01_2018_15_05_26_frame240.jpg,513746,105,2020-03-16 19:10:06.624084+00:00,"[{'x': 0.46396602, 'y': 0.74419035}, {'x': 0.51081106, 'y': 0.156086005}]"
video_frames/268_201_SL_1_2_17_01_2018_15_05_26_frame300.jpg,497247,102,2020-03-16 17:32:47.169617+00:00,"[{'x': 0.20251339499999998, 'y': 0.47448848}, {'x': 0.445502885, 'y': 0.15009515}]"
video_frames/268_201_SL_1_2_17_01_2018_15_05_26_frame300.jpg,502747,103,2020-03-16 17:53:52.789506+00:00,"[{'x': 0.0053333333, 'y': 0.8064722}, {'x': 0.93533335, 'y': 0.025770833}]"
video_frames/268_201_SL_1_2_17_01_2018_15_05_26_frame300.jpg,508247,104,2020-03-16 18:49:19.440139+00:00,"[{'x': 0.49194846, 'y': 0.7820266}, {'x': 0.5732689, 'y': 0.10247455}]"
video_frames/268_201_SL_1_2_17_01_2018_15_05_26_frame300.jpg,513747,105,2020-03-16 19:10:06.693215+00:00,"[{'x': 0.4986849, 'y': 0.6550733}, {'x': 0.543682485, 'y': 0.17508286}]"
video_frames/268_201_SL_1_2_17_01_2018_15_05_26_frame360.jpg,497248,102,2020-03-16 17:32:47.306870+00:00,"[{'x': 0.106933594, 'y': 0.42416212}, {'x': 0.35477534, 'y': 0.10177583}]"
video_frames/268_201_SL_1_2_17_01_2018_15_05_26_frame360.jpg,502748,103,2020-03-16 17:53:52.906169+00:00,"[{'x': 0.00496093765, 'y': 0.73805555}, {'x': 0.854, 'y': 0.006666666599999999}]"
video_frames/268_201_SL_1_2_17_01_2018_15_05_26_frame360.jpg,508248,104,2020-03-16 18:49:19.559201+00:00,"[{'x': 0.52204717, 'y': 0.682838945}, {'x': 0.6065657, 'y': 0.165056565}]"
video_frames/268_201_SL_1_2_17_01_2018_15_05_26_frame360.jpg,513748,105,2020-03-16 19:10:06.765456+00:00,"[{'x': 0.0, 'y': 0.0}, {'x': 0.0, 'y': 0.0}]"
video_frames/268_201_SL_1_2_17_01_2018_15_05_26_frame420.jpg,497249,102,2020-03-16 17:32:47.399951+00:00,"[{'x': 0.0, 'y': 0.0}, {'x': 0.0, 'y': 0.0}]"
video_frames/268_201_SL_1_2_17_01_2018_15_05_26_frame420.jpg,502749,103,2020-03-16 17:53:53.018775+00:00,"[{'x': -0.007259247, 'y': 0.8266494600000001}, {'x': 0.671497575, 'y': 0.060386449}]"
video_frames/268_201_SL_1_2_17_01_2018_15_05_26_frame420.jpg,508249,104,2020-03-16 18:49:19.673317+00:00,"[{'x': 0.48850036, 'y': 0.6788194}, {'x': 0.5371094, 'y': 0.20133333}]"
video_frames/268_201_SL_1_2_17_01_2018_15_05_26_frame420.jpg,513749,105,2020-03-16 19:10:06.942509+00:00,"[{'x': 0.0, 'y': 0.0}, {'x': 0.0, 'y': 0.0}]"
video_frames/268_201_SL_1_2_17_01_2018_15_05_26_frame60.jpg,497250,102,2020-03-16 17:32:47.478912+00:00,"[{'x': 0.54428135, 'y': 0.57183065}, {'x': 0.8048223999999999, 'y': 0.216487975}]"
video_frames/268_201_SL_1_2_17_01_2018_15_05_26_frame60.jpg,502750,103,2020-03-16 17:53:53.105044+00:00,"[{'x': 0.14251208, 'y': 0.8800322}, {'x': 0.99333334, 'y': 0.050724637}]"
video_frames/268_201_SL_1_2_17_01_2018_15_05_26_frame60.jpg,508250,104,2020-03-16 18:49:19.773081+00:00,"[{'x': 0.47356603, 'y': 0.8411458}, {'x': 0.5428026, 'y': 0.1805538}]"
video_frames/268_201_SL_1_2_17_01_2018_15_05_26_frame60.jpg,513750,105,2020-03-16 19:10:07.040169+00:00,"[{'x': 0.4562179, 'y': 0.6850317699999999}, {'x': 0.503437525, 'y': 0.188343325}]"
video_frames/268_201_SL_1_2_17_06_2019_18_55_28_frame0.jpg,497251,102,2020-03-16 17:32:47.594037+00:00,"[{'x': 0.23151859, 'y': 0.626516125}, {'x': 0.43242073999999997, 'y': 0.37217147500000003}]"
video_frames/268_201_SL_1_2_17_06_2019_18_55_28_frame0.jpg,502751,103,2020-03-16 17:53:53.219455+00:00,"[{'x': 0.0113333335, 'y': 0.901185165}, {'x': 0.8773236600000001, 'y': 0.166054745}]"
video_frames/268_201_SL_1_2_17_06_2019_18_55_28_frame0.jpg,508251,104,2020-03-16 18:49:19.865529+00:00,"[{'x': 0.5506666499999999, 'y': 0.9071111000000001}, {'x': 0.65666665, 'y': 0.19422222}]"
video_frames/268_201_SL_1_2_17_06_2019_18_55_28_frame0.jpg,513751,105,2020-03-16 19:10:07.199766+00:00,"[{'x': 0.0, 'y': 0.0}, {'x': 0.0, 'y': 0.0}]"
video_frames/268_201_SL_1_2_17_06_2019_18_55_28_frame120.jpg,497252,102,2020-03-16 17:32:47.720767+00:00,"[{'x': 0.44744783499999996, 'y': 0.6296774}, {'x': 0.629227905, 'y': 0.38942299}]"
video_frames/268_201_SL_1_2_17_06_2019_18_55_28_frame120.jpg,502752,103,2020-03-16 17:53:53.328265+00:00,"[{'x': 0.036958332999999996, 'y': 0.8431111}, {'x': 0.96666665, 'y': 0.18852429999999998}]"
video_frames/268_201_SL_1_2_17_06_2019_18_55_28_frame120.jpg,508252,104,2020-03-16 18:49:19.977622+00:00,"[{'x': 0.60351717, 'y': 0.8440806000000001}, {'x': 0.7042204400000001, 'y': 0.19179190499999998}]"
video_frames/268_201_SL_1_2_17_06_2019_18_55_28_frame120.jpg,513752,105,2020-03-16 19:10:07.317952+00:00,"[{'x': 0.56739067, 'y': 0.84368268}, {'x': 0.62618375, 'y': 0.212898795}]"
video_frames/268_201_SL_1_2_17_06_2019_18_55_28_frame180.jpg,497253,102,2020-03-16 17:32:47.797983+00:00,"[{'x': 0.5888425100000001, 'y': 0.6235140299999999}, {'x': 0.7606868, 'y': 0.40199014}]"
video_frames/268_201_SL_1_2_17_06_2019_18_55_28_frame180.jpg,502753,103,2020-03-16 17:53:53.898733+00:00,"[{'x': 0.17211914, 'y': 0.89822225}, {'x': 0.99311415, 'y': 0.175479165}]"
video_frames/268_201_SL_1_2_17_06_2019_18_55_28_frame180.jpg,508253,104,2020-03-16 18:49:20.117274+00:00,"[{'x': 0.61455375, 'y': 0.83955556}, {'x': 0.71457964, 'y': 0.19163348}]"
video_frames/268_201_SL_1_2_17_06_2019_18_55_28_frame180.jpg,513753,105,2020-03-16 19:10:07.385165+00:00,"[{'x': 0.5795592, 'y': 0.8285167550000001}, {'x': 0.63845615, 'y': 0.23106172}]"
video_frames/268_201_SL_1_2_17_06_2019_18_55_28_frame240.jpg,497254,102,2020-03-16 17:32:47.902372+00:00,"[{'x': 0.714502415, 'y': 0.6371222750000001}, {'x': 0.9027689, 'y': 0.39509527499999997}]"
video_frames/268_201_SL_1_2_17_06_2019_18_55_28_frame240.jpg,502754,103,2020-03-16 17:53:53.987898+00:00,"[{'x': 0.28933334, 'y': 0.916}, {'x': 0.99853516, 'y': 0.1711111}]"
video_frames/268_201_SL_1_2_17_06_2019_18_55_28_frame240.jpg,508254,104,2020-03-16 18:49:20.278448+00:00,"[{'x': 0.5723962, 'y': 0.8413333}, {'x': 0.7090175, 'y': 0.18711111}]"
video_frames/268_201_SL_1_2_17_06_2019_18_55_28_frame240.jpg,513754,105,2020-03-16 19:10:07.455676+00:00,"[{'x': 0.59943972, 'y': 0.7459849}, {'x': 0.647678795, 'y': 0.27969391499999996}]"
video_frames/268_201_SL_1_2_17_06_2019_18_55_28_frame300.jpg,497255,102,2020-03-16 17:32:48.064298+00:00,"[{'x': 0.716729325, 'y': 0.64531737}, {'x': 0.91258793, 'y': 0.3711928}]"
video_frames/268_201_SL_1_2_17_06_2019_18_55_28_frame300.jpg,502755,103,2020-03-16 17:53:54.105237+00:00,"[{'x': 0.271, 'y': 0.915343}, {'x': 0.9946667, 'y': 0.168444435}]"
video_frames/268_201_SL_1_2_17_06_2019_18_55_28_frame300.jpg,508255,104,2020-03-16 18:49:20.399192+00:00,"[{'x': 0.5736715, 'y': 0.84498274}, {'x': 0.6968599, 'y': 0.19922955}]"
